Temperature,Pressure,Catalyst_Loading,Residence_Time,Yield
157.45401188473625,30.763271405448723,1.7144871861013553,3.7961460785351377,28.89011770284754
215.07143064099162,29.16727510518924,2.0120353532592934,3.3253932036841767,34.955513008824
193.19939418114052,11.025682632257428,0.7011229571019975,2.085014892777412,12.461965149578747
179.86584841970367,23.649913105046252,1.5996978390567975,0.535553967843408,31.68127038876825
135.60186404424365,25.20782475143428,1.472190359544997,3.2293157204544767,19.869887218389795
135.59945203362025,25.95291123587602,2.0987929042918507,2.0709429370923367,29.120135771065097
125.80836121681995,33.206894769093296,2.274608945155025,4.540345653907943,26.6245942597114
206.6176145774935,31.34410186907514,0.12917625154572834,0.6317044589876593,9.709122832211282
180.1115011743209,34.316203711737785,1.7176478057411024,3.71655296218185,37.005839543741956
190.80725777960456,40.59533046168513,0.22440591788734965,5.6781083062833595,18.302272629597294
122.05844942958025,42.51942954864374,1.4172607961856543,1.4592509691132474,24.063016562651807
216.99098521619942,38.724923049059775,0.7903185497048276,3.0940721991282745,22.842245147847404
203.24426408004217,48.22094783819739,0.8362638388531388,1.00282095499426,31.923516038983138
141.23391106782762,10.729303307054465,0.9471004082856558,3.9412505174374393,10.098637988938572
138.18249672071005,17.831119427341843,1.5911018777190644,3.527924243279241,21.849434069838107
138.34045098534338,10.302514999125684,0.9017199176050461,2.740510383170578,5.9519834613325
150.42422429595376,35.898988566184116,1.858477721416673,3.3675736181055766,31.71125501193551
172.4756431632238,45.92122195799948,1.0708657253772873,5.431160621579556,32.42656967957556
163.1945018642116,19.73929186305197,0.26404768074390067,1.5796186627108688,10.081001097503755
149.1229140198042,47.081381791852266,1.9810236219618573,0.6241048143794098,38.50538625568326
181.18528947223794,12.410695611582433,0.7858199790224943,5.239156865845056,14.176659611616452
133.94938606520418,47.37744107222057,1.1386405110382303,3.674143953133486,25.152395591263762
149.2144648535218,24.064907489585377,1.7450653197325636,5.398621505040134,26.905531709825055
156.63618432936917,14.05683313796866,0.8978947771569088,3.783198728772449,15.511283101933671
165.6069984217036,29.434870367453026,0.2358055747521175,4.955885994778364,6.719477553211629
198.51759613930136,20.271062708820317,0.9974105128307525,2.8632034984533137,23.596507036725864
139.96737821583596,21.394916078476914,2.366676598466328,4.624229622085478,28.925061434404114
171.42344384136118,22.29159859705146,1.6401625535165396,5.521728067894208,32.03175357099809
179.24145688620425,42.121035913306535,1.7115499568012966,3.6466763004721345,34.649426689614444
124.64504127199977,31.566451067010178,1.6174771687303358,1.4943183280930874,24.96022386101239
180.75448519014384,22.452307966240145,0.5775811335026483,1.97838688266609,16.461563888481294
137.05241236872916,34.41335133243673,1.1040012738454723,1.5925451729357318,22.44905377779685
126.50515929852796,38.64602696892774,1.9022555160719639,1.857713651776531,26.50070853886111
214.88855372533334,20.90496002934135,0.34329495412758193,2.1852849714307,7.58937233278755
216.56320330745592,26.54196406101406,0.7668466626153094,3.5532358271425366,13.182481364737693
200.8397348116461,14.875443733477901,0.7631658603180487,3.73395396205108,13.506619619118048
150.46137691733708,17.245973981387213,1.1368454262268144,2.845748609830236,21.18905789421806
129.7672114006384,37.24471415859931,2.452884978261244,3.884814289014595,37.309268039109064
188.4233026512157,17.257533907825078,0.26200611204117263,0.9486620908625125,6.416076040113582
164.01524937396013,31.006535346682405,1.344882386513428,0.9828353038198798,25.02501822605314
132.20382348447788,38.36185046889731,0.5304752368293051,1.4450620319671215,14.612292394704705
169.51769101112703,14.275076923789754,2.429623708983386,3.3494262392218963,33.33056710733895
123.43885211152184,32.692488785156144,0.37192841134591403,1.6769707328407246,0.0
210.9320402078782,20.262511348054552,1.068642405667819,2.058064219209175,21.135151805818598
145.87799816000168,48.517075009503195,1.8709239636030548,2.7017205989514674,38.382925450352275
186.2522284353982,29.341825868796988,1.7909306272658687,4.965263682057089,38.35452869229676
151.1711076089411,42.23970199100633,1.1145487285454374,0.5762417475207307,24.224323875551125
172.0068021177811,32.00906168625047,0.9316580030865237,4.071583511301423,14.601169442592514
174.67102793432798,11.736501314192767,1.0542697085268893,4.178820920723769,18.8430221173855
138.4854455525527,35.326055023760894,0.7342630315807342,4.892606791961501,17.843048344242415
216.95846277645586,48.05613368826628,0.5927990528963195,5.6301411648317226,18.72468346402248
197.51328233611144,34.06447280585325,1.259295274141336,0.610758169221094,25.01682833125539
213.9498941564189,42.767554377071605,0.7444810145622576,1.345810380322689,30.243498153560232
209.4827350427649,45.36825853393631,0.7899079957534002,5.373942117307962,25.882659642650275
179.78999788110852,19.1231908779573,1.676214552338937,3.0218520920285847,30.872352260288512
212.18742350231167,18.481793596329066,2.4244895960797415,3.605248514134049,31.426786626703937
128.84925020519194,34.43923955403967,1.5487292813425002,4.1466496204773104,18.67958250570166
139.5982862419145,26.441138792268188,0.2847507209559191,4.234866324726005,5.482852352548411
124.5227288910538,43.59445211466881,0.28140067324976076,5.624572218240795,7.614021817408384
152.53303307632643,46.000924935920445,2.383415730029358,5.983221795764183,42.70473727628929
158.8677289689482,24.136855172108724,0.8134978967376006,4.460866035120171,17.511002911032804
147.1349031773896,19.47482235897928,0.32096076659794104,2.0797166506283293,6.062818462479079
202.87375091519294,41.221020609754476,1.5377070091609157,5.33863821261889,35.6105183060349
155.67533266935894,20.992241421925442,1.5967570678966387,0.7707150299741888,22.12168149608618
148.09345096873807,42.90457274054714,1.6564115682848517,1.770944690809729,35.68162003093978
174.26960831582485,26.94953014595051,0.7417648668580991,5.4356214460504315,13.899467014477754
134.09242249747626,36.70199597165882,0.13626564211474007,1.9090533294164522,0.0
200.21969807540398,13.821412553386727,2.4160368866907325,1.7135808279196165,34.238891459662014
127.45506436797709,34.954372987062925,0.7021433096586459,1.2596891122713598,14.18481600214945
218.68869366005174,28.070707149489166,1.722463091326114,5.22511466705804,30.565075202940232
197.22447692966574,33.46433852701897,1.795911687708903,3.250320425550977,31.123645412926496
139.87156815341723,16.720568309794537,1.5640178009907657,4.211912616797852,19.08130074808549
120.55221171236025,39.47494979776728,0.8509777461127557,1.8148651124126631,13.716262514080325
201.54614284548342,44.51188310172914,0.7506310090337578,4.669222315561691,21.52879956641898
190.6857343847617,18.669592003631024,1.5344038784864875,4.680030497291542,25.21124371874349
192.90071680409875,13.828582220806469,2.1786295206680597,2.2192891369956507,32.91665086556668
197.12703466859458,10.945543441853456,2.3721609494161493,2.7587544815565557,35.60028149835353
127.40446517340904,35.67886001773064,0.35417393056901836,1.6532965258661048,5.853400611935159
155.84657285442725,34.28376144355123,0.47158867023452766,5.871085628275973,18.426764979129818
131.58690595251298,31.8678965085628,2.3673670210793913,4.050814173821264,26.96625221280069
206.31034258755935,19.277883844639017,1.8676845480035023,5.6399913439353355,32.7088469354653
182.3298126827558,25.636239836220586,2.2191851795914554,2.168620489960232,33.91240444882365
153.08980248526493,33.77905340744692,0.5863183219248236,4.8004000214828935,18.117518752255904
126.35583502860237,29.870674354366777,1.5102060906625645,4.712222541366081,21.16957127051655
151.09823217156622,49.51142080859549,1.7827350266019368,4.304106085265978,43.23150124319666
152.5183322026747,15.457590102269325,1.7322685250727343,5.811014363967402,23.03121590452821
192.9606178338064,37.80578216190375,1.0795640580800754,2.6645543485847356,30.138247999646662
183.75574713552132,26.172750724171685,0.13694774005914034,1.218945279743665,7.019486547634822
208.72127425763267,27.12798459702459,1.4990225363302316,4.194398725842334,28.232883866571473
167.22149251619493,38.70391062632705,0.707443694031061,4.511203902624634,22.511679937648356
131.95942459383016,37.69744605297478,1.180610190742937,3.6628331540234806,19.95501953168263
191.3244787222995,49.65023974808753,2.3981944362011616,1.6374984122336795,46.86481889713565
196.07850486168974,15.13577157816501,1.0576847623418433,3.2745076791814545,18.75652808361759
176.12771975694963,14.164385975366653,2.115523855994624,2.217043551130212,31.461799651979288
197.09671799545612,38.97355268514964,0.5524974537982027,2.8510659049167897,20.648806324814615
169.37955963643907,33.13547668025636,1.7139051952600692,4.048702167145652,36.843538323000566
172.2732829381994,20.966426662392234,2.4448166906534645,4.59868108479959,39.38652545643682
162.75410183585495,13.176774759559464,0.3445434420950483,1.7772357999573871,2.437110453815332
122.54191267440952,13.426329983857222,0.11996786134526083,2.7292894835582433,0.0
130.78914269933045,45.76763498656473,1.1405987023182744,1.9803886404539606,21.070198395405765
123.14291856867342,17.674692988749715,0.3223011593232813,1.5924738762402801,0.0
183.64104112637804,22.93486248462083,1.8961224392229552,4.808629709977111,35.05752056281942
151.43559810763267,19.06625608907952,2.2949167932365415,5.500889819403458,26.406694473506256
170.85706911647029,24.199852233277493,1.1416503345010212,2.536277021265172,23.78490413266007
210.7566473926093,12.776953709843735,0.7209079411730582,4.632034084055718,10.6802978352999
144.9292229148875,30.762391636330815,1.1425679656158636,5.4334740915042605,20.58550628558241
161.03829230356297,12.704502543688596,1.8362747628400025,5.153683157916274,30.965283907493877
195.55511385430486,42.014260312894464,0.12172998779289035,1.5054736369657424,11.49654330270088
142.87981654916226,19.34848327641732,1.5146895747632734,5.759605348323487,20.227174205305417
127.6979909828793,31.600476584180424,1.5719000437297097,2.5717204223620436,23.778968947737674
148.9751452913768,45.20316350245833,1.6304517925502453,2.3658236364561,37.18146545229286
136.12212872540044,36.03509476188776,0.6808529919541053,0.8433723000277918,14.814076309561427
212.9697652342573,31.318311462053412,1.8137265361075043,3.1739550975768567,36.19052022026852
200.8120379564417,22.973350124615024,0.3193395671962634,1.099574886025108,10.364809176043705
183.34037565104234,23.320076522327916,0.5782488075203219,1.866969015100843,8.232217003862795
207.14605901877178,36.7794782079276,2.2059281119707568,2.2431844197200475,37.357398174679915
200.36720768991145,49.7655744488467,1.8729355617437593,4.948544779204262,41.49152005569509
138.65700588860358,36.47356759397515,0.1329893296272286,5.315187577177431,8.54708252670649
209.25589984899779,32.311336694801,0.6961030248875204,2.1635647460380834,10.439750466443474
173.93422419156508,39.22602040956984,0.6145755591835949,5.222839666845156,30.171408471114965
200.74401551640625,28.608224491348725,0.7499351872887341,5.21477015553385,21.871332718349134
209.60912999234932,12.405693704031409,0.6941434486717273,4.705580227116805,12.15408275943689
151.80034749718638,32.491872635116394,0.25006310978282975,1.3068231270834985,13.490821548052066
131.0051924527677,48.305011380215205,1.2014572398323689,4.29677565795401,33.83260254099164
